period,originName,destinationId,gradeId,gradeName,quantity,quantity-units
2018-02-01,Brazil,US,HSO,Heavy Sour,2384,thousand barrels
2018-02-01,Brazil,US,HSW,Heavy Sweet,712,thousand barrels
2018-02-01,Brazil,US,MED,Medium,1253,thousand barrels
2018-02-01,Canada,US,HSO,Heavy Sour,67131,thousand barrels
2018-02-01,Canada,US,HSW,Heavy Sweet,6824,thousand barrels
2018-02-01,Canada,US,LSO,Light Sour,4152,thousand barrels
2018-02-01,Canada,US,LSW,Light Sweet,2834,thousand barrels
2018-02-01,Canada,US,MED,Medium,19646,thousand barrels
2018-02-01,Chad,US,HSW,Heavy Sweet,470,thousand barrels
2018-02-01,Colombia,US,HSO,Heavy Sour,11552,thousand barrels
2018-02-01,Colombia,US,MED,Medium,378,thousand barrels
2018-02-01,Congo-Brazzaville,US,LSW,Light Sweet,952,thousand barrels
2018-02-01,Ecuador,US,HSO,Heavy Sour,3452,thousand barrels
2018-02-01,Gabon,US,LSW,Light Sweet,398,thousand barrels
2018-02-01,Indonesia,US,LSW,Light Sweet,208,thousand barrels
2018-02-01,Indonesia,US,MED,Medium,1169,thousand barrels
2018-02-01,Iraq,US,HSO,Heavy Sour,7993,thousand barrels
2018-02-01,Iraq,US,MED,Medium,9282,thousand barrels
2018-02-01,Kuwait,US,MED,Medium,4968,thousand barrels
2018-02-01,Libya,US,LSO,Light Sour,948,thousand barrels
2018-02-01,Mexico,US,HSO,Heavy Sour,18297,thousand barrels
2018-02-01,Nigeria,US,LSW,Light Sweet,9845,thousand barrels
2018-02-01,Nigeria,US,MED,Medium,492,thousand barrels
2018-02-01,Norway,US,MED,Medium,750,thousand barrels
2018-02-01,Saudi Arabia,US,HSO,Heavy Sour,524,thousand barrels
2018-02-01,Saudi Arabia,US,LSO,Light Sour,1782,thousand barrels
2018-02-01,Saudi Arabia,US,MED,Medium,15212,thousand barrels
2018-02-01,United Kingdom,US,HSO,Heavy Sour,2090,thousand barrels
2018-02-01,Venezuela,US,HSO,Heavy Sour,10170,thousand barrels
2018-02-01,Venezuela,US,HSW,Heavy Sweet,996,thousand barrels
2018-02-01,Venezuela,US,LSW,Light Sweet,299,thousand barrels
2018-03-01,Algeria,US,LSW,Light Sweet,1591,thousand barrels
2018-03-01,Angola,US,LSO,Light Sour,173,thousand barrels
2018-03-01,Argentina,US,HSW,Heavy Sweet,997,thousand barrels
2018-03-01,Argentina,US,LSW,Light Sweet,380,thousand barrels
2018-03-01,Argentina,US,MED,Medium,700,thousand barrels
2018-03-01,Azerbaijan,US,LSW,Light Sweet,1050,thousand barrels
2018-03-01,Brazil,US,HSO,Heavy Sour,1178,thousand barrels
2018-03-01,Brazil,US,HSW,Heavy Sweet,385,thousand barrels
2018-03-01,Canada,US,HSO,Heavy Sour,75190,thousand barrels
2018-03-01,Canada,US,HSW,Heavy Sweet,5997,thousand barrels
2018-03-01,Canada,US,LSO,Light Sour,3847,thousand barrels
2018-03-01,Canada,US,LSW,Light Sweet,3406,thousand barrels
2018-03-01,Canada,US,MED,Medium,21179,thousand barrels
2018-03-01,Chad,US,HSW,Heavy Sweet,483,thousand barrels
2018-03-01,Chad,US,MED,Medium,903,thousand barrels
2018-03-01,Colombia,US,HSO,Heavy Sour,9910,thousand barrels
2018-03-01,Colombia,US,MED,Medium,358,thousand barrels
2018-03-01,Ecuador,US,HSO,Heavy Sour,4022,thousand barrels
2018-03-01,Egypt,US,LSW,Light Sweet,1749,thousand barrels
2018-03-01,Equatorial Guinea,US,MED,Medium,2004,thousand barrels
2018-03-01,Ghana,US,MED,Medium,993,thousand barrels
2018-03-01,Guatemala,US,HSO,Heavy Sour,285,thousand barrels
2018-03-01,Indonesia,US,MED,Medium,1205,thousand barrels
2018-03-01,Iraq,US,HSO,Heavy Sour,9350,thousand barrels
2018-03-01,Iraq,US,MED,Medium,12611,thousand barrels
2018-03-01,Kuwait,US,MED,Medium,4051,thousand barrels
2018-03-01,Libya,US,LSW,Light Sweet,2406,thousand barrels
2018-03-01,Malaysia,US,MED,Medium,288,thousand barrels
2018-03-01,Mexico,US,HSO,Heavy Sour,21676,thousand barrels
2018-03-01,Nigeria,US,LSW,Light Sweet,2343,thousand barrels
2018-03-01,Nigeria,US,MED,Medium,1577,thousand barrels
2018-03-01,Norway,US,LSW,Light Sweet,1342,thousand barrels
2018-03-01,Norway,US,MED,Medium,429,thousand barrels
2018-03-01,Russia,US,LSO,Light Sour,1053,thousand barrels
2018-03-01,Russia,US,LSW,Light Sweet,702,thousand barrels
2018-03-01,Saudi Arabia,US,HSO,Heavy Sour,258,thousand barrels
2018-03-01,Saudi Arabia,US,LSO,Light Sour,1259,thousand barrels
2018-03-01,Saudi Arabia,US,MED,Medium,21686,thousand barrels
2018-03-01,Trinidad and Tobago,US,MED,Medium,499,thousand barrels
2018-03-01,United Kingdom,US,HSO,Heavy Sour,720,thousand barrels
2018-03-01,United Kingdom,US,LSW,Light Sweet,599,thousand barrels
2018-03-01,Venezuela,US,HSO,Heavy Sour,13828,thousand barrels
2018-03-01,Venezuela,US,HSW,Heavy Sweet,1056,thousand barrels
2018-03-01,Vietnam,US,LSW,Light Sweet,202,thousand barrels
2018-03-01,Vietnam,US,MED,Medium,296,thousand barrels
2018-04-01,Algeria,US,LSW,Light Sweet,2707,thousand barrels
2018-04-01,Angola,US,HSO,Heavy Sour,948,thousand barrels
2018-04-01,Angola,US,HSW,Heavy Sweet,948,thousand barrels
2018-04-01,Angola,US,MED,Medium,2857,thousand barrels
2018-04-01,Argentina,US,LSO,Light Sour,301,thousand barrels
2018-04-01,Belize,US,HSO,Heavy Sour,64,thousand barrels
2018-04-01,Brazil,US,HSO,Heavy Sour,3480,thousand barrels
2018-04-01,Brazil,US,MED,Medium,991,thousand barrels
2018-04-01,Cameroon,US,MED,Medium,813,thousand barrels
2018-04-01,Canada,US,HSO,Heavy Sour,75272,thousand barrels
2018-04-01,Canada,US,HSW,Heavy Sweet,7904,thousand barrels
2018-04-01,Canada,US,LSO,Light Sour,4363,thousand barrels
2018-04-01,Canada,US,LSW,Light Sweet,3781,thousand barrels
2018-04-01,Canada,US,MED,Medium,20888,thousand barrels
2018-04-01,Colombia,US,HSO,Heavy Sour,6379,thousand barrels
2018-04-01,Colombia,US,MED,Medium,727,thousand barrels
2018-04-01,Denmark,US,LSO,Light Sour,380,thousand barrels
2018-04-01,Ecuador,US,HSO,Heavy Sour,6737,thousand barrels
2018-04-01,Egypt,US,LSW,Light Sweet,999,thousand barrels
2018-04-01,Equatorial Guinea,US,MED,Medium,994,thousand barrels
2018-04-01,Guatemala,US,HSO,Heavy Sour,281,thousand barrels
2018-04-01,Indonesia,US,MED,Medium,1088,thousand barrels
2018-04-01,Iraq,US,HSO,Heavy Sour,8798,thousand barrels
2018-04-01,Iraq,US,HSW,Heavy Sweet,1536,thousand barrels
2018-04-01,Iraq,US,MED,Medium,14552,thousand barrels
2018-04-01,Kuwait,US,MED,Medium,3201,thousand barrels
2018-04-01,Libya,US,LSW,Light Sweet,2623,thousand barrels
2018-04-01,Mexico,US,HSO,Heavy Sour,16286,thousand barrels
2018-04-01,Mexico,US,MED,Medium,495,thousand barrels
2018-04-01,Nigeria,US,HSW,Heavy Sweet,201,thousand barrels
2018-04-01,Nigeria,US,LSW,Light Sweet,2560,thousand barrels
2018-04-01,Nigeria,US,MED,Medium,4992,thousand barrels
2018-04-01,Norway,US,LSW,Light Sweet,571,thousand barrels
2018-04-01,Norway,US,MED,Medium,1463,thousand barrels
2018-04-01,Russia,US,HSO,Heavy Sour,190,thousand barrels
2018-04-01,Russia,US,LSW,Light Sweet,704,thousand barrels
2018-04-01,Saudi Arabia,US,LSO,Light Sour,2555,thousand barrels
2018-04-01,Saudi Arabia,US,MED,Medium,24017,thousand barrels
2018-04-01,United Kingdom,US,HSO,Heavy Sour,1219,thousand barrels
2018-04-01,United Kingdom,US,LSW,Light Sweet,1619,thousand barrels
2018-04-01,Venezuela,US,HSO,Heavy Sour,14335,thousand barrels
2018-04-01,Venezuela,US,HSW,Heavy Sweet,2499,thousand barrels
2018-04-01,Vietnam,US,MED,Medium,290,thousand barrels
2018-05-01,Algeria,US,LSW,Light Sweet,609,thousand barrels
2018-05-01,Angola,US,HSW,Heavy Sweet,906,thousand barrels
2018-05-01,Angola,US,MED,Medium,2459,thousand barrels
2018-05-01,Argentina,US,HSW,Heavy Sweet,1005,thousand barrels
2018-05-01,Azerbaijan,US,LSW,Light Sweet,1049,thousand barrels
2018-05-01,Belize,US,LSO,Light Sour,66,thousand barrels
2018-05-01,Brazil,US,HSO,Heavy Sour,197,thousand barrels
2018-05-01,Brazil,US,HSW,Heavy Sweet,1041,thousand barrels
2018-05-01,Brazil,US,MED,Medium,1926,thousand barrels
2018-05-01,Canada,US,HSO,Heavy Sour,78289,thousand barrels
2018-05-01,Canada,US,HSW,Heavy Sweet,9744,thousand barrels
2018-05-01,Canada,US,LSO,Light Sour,4265,thousand barrels
2018-05-01,Canada,US,LSW,Light Sweet,6292,thousand barrels
2018-05-01,Canada,US,MED,Medium,21752,thousand barrels
2018-05-01,Colombia,US,HSO,Heavy Sour,12745,thousand barrels
2018-05-01,Colombia,US,MED,Medium,271,thousand barrels
2018-05-01,Congo-Brazzaville,US,LSW,Light Sweet,546,thousand barrels
2018-05-01,Ecuador,US,HSO,Heavy Sour,5007,thousand barrels
2018-05-01,Egypt,US,LSW,Light Sweet,467,thousand barrels
2018-05-01,Equatorial Guinea,US,MED,Medium,649,thousand barrels
2018-05-01,Gabon,US,MED,Medium,945,thousand barrels
2018-05-01,Ghana,US,MED,Medium,335,thousand barrels
2018-05-01,Indonesia,US,MED,Medium,1124,thousand barrels
2018-05-01,Iraq,US,HSO,Heavy Sour,6218,thousand barrels
2018-05-01,Iraq,US,MED,Medium,11839,thousand barrels
2018-05-01,Italy,US,HSO,Heavy Sour,218,thousand barrels
2018-05-01,Kazakhstan,US,LSO,Light Sour,1053,thousand barrels
2018-05-01,Kuwait,US,HSO,Heavy Sour,517,thousand barrels
2018-05-01,Kuwait,US,MED,Medium,952,thousand barrels
2018-05-01,Libya,US,LSO,Light Sour,630,thousand barrels
2018-05-01,Libya,US,LSW,Light Sweet,618,thousand barrels
2018-05-01,Mexico,US,HSO,Heavy Sour,16654,thousand barrels
2018-05-01,Nigeria,US,HSW,Heavy Sweet,1163,thousand barrels
2018-05-01,Nigeria,US,LSW,Light Sweet,1733,thousand barrels
2018-05-01,Norway,US,MED,Medium,749,thousand barrels
2018-05-01,Russia,US,LSO,Light Sour,1059,thousand barrels
2018-05-01,Russia,US,LSW,Light Sweet,1716,thousand barrels
2018-05-01,Russia,US,MED,Medium,1249,thousand barrels
2018-05-01,Saudi Arabia,US,LSO,Light Sour,1388,thousand barrels
2018-05-01,Saudi Arabia,US,MED,Medium,25651,thousand barrels
2018-05-01,Thailand,US,MED,Medium,260,thousand barrels
2018-05-01,Trinidad and Tobago,US,MED,Medium,360,thousand barrels
2018-05-01,United Kingdom,US,HSO,Heavy Sour,1962,thousand barrels
2018-05-01,Venezuela,US,HSO,Heavy Sour,12629,thousand barrels
2018-05-01,Venezuela,US,HSW,Heavy Sweet,2550,thousand barrels
2018-06-01,Algeria,US,LSW,Light Sweet,1597,thousand barrels
2018-06-01,Angola,US,HSO,Heavy Sour,1864,thousand barrels
2018-06-01,Angola,US,HSW,Heavy Sweet,948,thousand barrels
2018-06-01,Angola,US,MED,Medium,2965,thousand barrels
2018-06-01,Azerbaijan,US,LSW,Light Sweet,1383,thousand barrels
2018-06-01,Brazil,US,HSO,Heavy Sour,2929,thousand barrels
2018-06-01,Brazil,US,HSW,Heavy Sweet,1025,thousand barrels
2018-06-01,Brazil,US,MED,Medium,3493,thousand barrels
2018-06-01,Cameroon,US,MED,Medium,2,thousand barrels
2018-06-01,Canada,US,HSO,Heavy Sour,75841,thousand barrels
2018-06-01,Canada,US,HSW,Heavy Sweet,10359,thousand barrels
2018-06-01,Canada,US,LSO,Light Sour,4646,thousand barrels
2018-06-01,Canada,US,LSW,Light Sweet,3231,thousand barrels
2018-06-01,Canada,US,MED,Medium,25360,thousand barrels
2018-06-01,Chad,US,MED,Medium,952,thousand barrels
2018-06-01,Colombia,US,HSO,Heavy Sour,6932,thousand barrels
2018-06-01,Congo-Brazzaville,US,LSW,Light Sweet,331,thousand barrels
2018-06-01,Denmark,US,MED,Medium,450,thousand barrels
2018-06-01,Ecuador,US,HSO,Heavy Sour,5177,thousand barrels
2018-06-01,Egypt,US,HSO,Heavy Sour,854,thousand barrels
2018-06-01,Egypt,US,LSW,Light Sweet,3,thousand barrels
2018-06-01,Equatorial Guinea,US,MED,Medium,949,thousand barrels
2018-06-01,Ghana,US,MED,Medium,323,thousand barrels
2018-06-01,Guatemala,US,HSO,Heavy Sour,281,thousand barrels
2018-06-01,Indonesia,US,LSW,Light Sweet,628,thousand barrels
2018-06-01,Indonesia,US,MED,Medium,1342,thousand barrels
2018-06-01,Iraq,US,HSO,Heavy Sour,5757,thousand barrels
2018-06-01,Iraq,US,MED,Medium,6875,thousand barrels
2018-06-01,Kazakhstan,US,LSO,Light Sour,1081,thousand barrels
2018-06-01,Kuwait,US,MED,Medium,2761,thousand barrels
2018-06-01,Libya,US,LSW,Light Sweet,2251,thousand barrels
2018-06-01,Mexico,US,HSO,Heavy Sour,24395,thousand barrels
2018-06-01,Mexico,US,HSW,Heavy Sweet,600,thousand barrels
2018-06-01,Nigeria,US,HSW,Heavy Sweet,3,thousand barrels
2018-06-01,Nigeria,US,LSW,Light Sweet,6351,thousand barrels
2018-06-01,Nigeria,US,MED,Medium,1421,thousand barrels
2018-06-01,Norway,US,LSW,Light Sweet,630,thousand barrels
2018-06-01,Norway,US,MED,Medium,604,thousand barrels
2018-06-01,Russia,US,LSW,Light Sweet,2160,thousand barrels
2018-06-01,Russia,US,MED,Medium,1418,thousand barrels
2018-06-01,Saudi Arabia,US,HSO,Heavy Sour,501,thousand barrels
2018-06-01,Saudi Arabia,US,LSO,Light Sour,646,thousand barrels
2018-06-01,Saudi Arabia,US,MED,Medium,23915,thousand barrels
2018-06-01,United Arab Emirates,US,LSO,Light Sour,1046,thousand barrels
2018-06-01,United Kingdom,US,HSO,Heavy Sour,937,thousand barrels
2018-06-01,United Kingdom,US,MED,Medium,496,thousand barrels
2018-06-01,Venezuela,US,HSO,Heavy Sour,13185,thousand barrels
2018-06-01,Venezuela,US,HSW,Heavy Sweet,2032,thousand barrels
2018-06-01,Venezuela,US,LSO,Light Sour,297,thousand barrels
2018-06-01,Venezuela,US,LSW,Light Sweet,1056,thousand barrels
2018-07-01,Algeria,US,HSW,Heavy Sweet,653,thousand barrels
2018-07-01,Algeria,US,LSW,Light Sweet,4242,thousand barrels
2018-07-01,Angola,US,HSO,Heavy Sour,2414,thousand barrels
2018-07-01,Angola,US,HSW,Heavy Sweet,1257,thousand barrels
2018-07-01,Angola,US,MED,Medium,1855,thousand barrels
2018-07-01,Australia,US,HSW,Heavy Sweet,529,thousand barrels
2018-07-01,Azerbaijan,US,LSW,Light Sweet,351,thousand barrels
2018-07-01,Brazil,US,HSO,Heavy Sour,1666,thousand barrels
2018-07-01,Brazil,US,HSW,Heavy Sweet,955,thousand barrels
2018-07-01,Brazil,US,MED,Medium,2909,thousand barrels
2018-07-01,Canada,US,HSO,Heavy Sour,73888,thousand barrels
2018-07-01,Canada,US,HSW,Heavy Sweet,7257,thousand barrels
2018-07-01,Canada,US,LSO,Light Sour,2638,thousand barrels
2018-07-01,Canada,US,LSW,Light Sweet,2836,thousand barrels
2018-07-01,Canada,US,MED,Medium,24193,thousand barrels
2018-07-01,Colombia,US,HSO,Heavy Sour,9160,thousand barrels
2018-07-01,Congo-Brazzaville,US,LSW,Light Sweet,946,thousand barrels
2018-07-01,Ecuador,US,HSO,Heavy Sour,8913,thousand barrels
2018-07-01,Egypt,US,HSO,Heavy Sour,952,thousand barrels
2018-07-01,Egypt,US,LSO,Light Sour,998,thousand barrels
2018-07-01,Egypt,US,LSW,Light Sweet,499,thousand barrels
2018-07-01,Gabon,US,LSW,Light Sweet,452,thousand barrels
2018-07-01,Ghana,US,HSW,Heavy Sweet,249,thousand barrels
2018-07-01,Ghana,US,MED,Medium,702,thousand barrels
2018-07-01,Guatemala,US,HSO,Heavy Sour,280,thousand barrels
2018-07-01,Indonesia,US,LSW,Light Sweet,383,thousand barrels
2018-07-01,Indonesia,US,MED,Medium,1000,thousand barrels
2018-07-01,Iraq,US,HSO,Heavy Sour,3712,thousand barrels
2018-07-01,Iraq,US,MED,Medium,11316,thousand barrels
2018-07-01,Kazakhstan,US,LSO,Light Sour,3861,thousand barrels
2018-07-01,Kuwait,US,MED,Medium,1938,thousand barrels
2018-07-01,Libya,US,LSW,Light Sweet,1353,thousand barrels
2018-07-01,Mexico,US,HSO,Heavy Sour,19708,thousand barrels
2018-07-01,Mexico,US,HSW,Heavy Sweet,794,thousand barrels
2018-07-01,Nigeria,US,LSW,Light Sweet,430,thousand barrels
2018-07-01,Nigeria,US,MED,Medium,474,thousand barrels
2018-07-01,Norway,US,LSW,Light Sweet,630,thousand barrels
2018-07-01,Norway,US,MED,Medium,2106,thousand barrels
2018-07-01,Russia,US,LSO,Light Sour,1590,thousand barrels
2018-07-01,Russia,US,LSW,Light Sweet,312,thousand barrels
2018-07-01,Russia,US,MED,Medium,1418,thousand barrels
2018-07-01,Saudi Arabia,US,LSO,Light Sour,2195,thousand barrels
2018-07-01,Saudi Arabia,US,MED,Medium,24948,thousand barrels
2018-07-01,South Sudan,US,HSW,Heavy Sweet,209,thousand barrels
2018-07-01,Trinidad and Tobago,US,MED,Medium,360,thousand barrels
2018-07-01,United Kingdom,US,HSO,Heavy Sour,1481,thousand barrels
2018-07-01,Venezuela,US,HSO,Heavy Sour,13566,thousand barrels
2018-07-01,Venezuela,US,HSW,Heavy Sweet,2093,thousand barrels
2018-08-01,Algeria,US,LSW,Light Sweet,3865,thousand barrels
2018-08-01,Angola,US,HSO,Heavy Sour,509,thousand barrels
2018-08-01,Angola,US,HSW,Heavy Sweet,1129,thousand barrels
2018-08-01,Angola,US,LSW,Light Sweet,942,thousand barrels
2018-08-01,Angola,US,MED,Medium,1956,thousand barrels
2018-08-01,Argentina,US,HSW,Heavy Sweet,477,thousand barrels
2018-08-01,Argentina,US,LSW,Light Sweet,377,thousand barrels
2018-08-01,Brazil,US,HSO,Heavy Sour,1968,thousand barrels
2018-08-01,Brazil,US,HSW,Heavy Sweet,493,thousand barrels
2018-08-01,Brazil,US,MED,Medium,3440,thousand barrels
2018-08-01,Brunei,US,MED,Medium,2027,thousand barrels
2018-08-01,Canada,US,HSO,Heavy Sour,76204,thousand barrels
2018-08-01,Canada,US,HSW,Heavy Sweet,6049,thousand barrels
2018-08-01,Canada,US,LSO,Light Sour,4126,thousand barrels
2018-08-01,Canada,US,LSW,Light Sweet,3807,thousand barrels
2018-08-01,Canada,US,MED,Medium,23863,thousand barrels
2018-08-01,Colombia,US,HSO,Heavy Sour,8453,thousand barrels
2018-08-01,Colombia,US,MED,Medium,360,thousand barrels
2018-08-01,Congo-Brazzaville,US,LSW,Light Sweet,951,thousand barrels
2018-08-01,Cote d'Ivoire,US,HSO,Heavy Sour,648,thousand barrels
2018-08-01,Ecuador,US,HSO,Heavy Sour,5687,thousand barrels
2018-08-01,Egypt,US,HSO,Heavy Sour,952,thousand barrels
2018-08-01,Equatorial Guinea,US,MED,Medium,645,thousand barrels
2018-08-01,Ghana,US,MED,Medium,993,thousand barrels
2018-08-01,Indonesia,US,MED,Medium,1771,thousand barrels
2018-08-01,Iraq,US,HSO,Heavy Sour,463,thousand barrels
2018-08-01,Iraq,US,LSO,Light Sour,341,thousand barrels
2018-08-01,Iraq,US,MED,Medium,12214,thousand barrels
