period,originName,destinationId,gradeId,gradeName,quantity,quantity-units,originCode,originLat,originLon
2019-06-01,Denmark,US,HSO,Heavy Sour,532,thousand barrels,DK,56.26392,9.501785
2019-06-01,Denmark,US,LSW,Light Sweet,501,thousand barrels,DK,56.26392,9.501785
2019-06-01,Ecuador,US,HSO,Heavy Sour,4092,thousand barrels,EC,-1.831239,-78.183406
2019-06-01,Ecuador,US,HSW,Heavy Sweet,341,thousand barrels,EC,-1.831239,-78.183406
2019-06-01,Egypt,US,HSO,Heavy Sour,1004,thousand barrels,EG,26.820553,30.802498
2019-06-01,Egypt,US,LSW,Light Sweet,778,thousand barrels,EG,26.820553,30.802498
2019-06-01,Equatorial Guinea,US,MED,Medium,496,thousand barrels,GQ,1.650801,10.267895
2019-06-01,Ghana,US,LSW,Light Sweet,399,thousand barrels,GH,7.946527,-1.023194
2019-06-01,Ghana,US,MED,Medium,2041,thousand barrels,GH,7.946527,-1.023194
2019-06-01,Guatemala,US,MED,Medium,281,thousand barrels,GT,15.783471,-90.230759
2019-06-01,Iraq,US,HSO,Heavy Sour,2864,thousand barrels,IQ,33.223191,43.679291
2019-06-01,Iraq,US,MED,Medium,7789,thousand barrels,IQ,33.223191,43.679291
2019-06-01,Kazakhstan,US,LSO,Light Sour,24,thousand barrels,KZ,48.019573,66.923684
2019-06-01,Kuwait,US,MED,Medium,770,thousand barrels,KW,29.31166,47.481766
2019-06-01,Libya,US,LSW,Light Sweet,1649,thousand barrels,LY,26.3351,17.228331
2019-06-01,Mexico,US,HSO,Heavy Sour,16355,thousand barrels,MX,23.634501,-102.552784
2019-06-01,Nigeria,US,LSO,Light Sour,474,thousand barrels,NG,9.081999,8.675277
2019-06-01,Nigeria,US,LSW,Light Sweet,2575,thousand barrels,NG,9.081999,8.675277
2019-06-01,Nigeria,US,MED,Medium,4495,thousand barrels,NG,9.081999,8.675277
2019-06-01,Norway,US,LSW,Light Sweet,3271,thousand barrels,NO,60.472024,8.468946
2019-06-01,Norway,US,MED,Medium,1256,thousand barrels,NO,60.472024,8.468946
2019-06-01,Russia,US,LSO,Light Sour,1338,thousand barrels,RU,61.52401,105.318756
2019-06-01,Russia,US,LSW,Light Sweet,2213,thousand barrels,RU,61.52401,105.318756
2019-06-01,Russia,US,MED,Medium,2228,thousand barrels,RU,61.52401,105.318756
2019-06-01,Saudi Arabia,US,HSO,Heavy Sour,1516,thousand barrels,SA,23.885942,45.079162
2019-06-01,Saudi Arabia,US,LSO,Light Sour,2476,thousand barrels,SA,23.885942,45.079162
2019-06-01,Saudi Arabia,US,MED,Medium,12869,thousand barrels,SA,23.885942,45.079162
2019-06-01,South Sudan,US,MED,Medium,603,thousand barrels,SD,12.862807,30.217636
2019-06-01,Trinidad and Tobago,US,HSO,Heavy Sour,996,thousand barrels,TT,10.691803,-61.222503
2019-06-01,Trinidad and Tobago,US,MED,Medium,499,thousand barrels,TT,10.691803,-61.222503
2019-06-01,United Kingdom,US,HSO,Heavy Sour,488,thousand barrels,GB,55.378051,-3.435973
2019-06-01,United Kingdom,US,HSW,Heavy Sweet,301,thousand barrels,GB,55.378051,-3.435973
2019-06-01,United Kingdom,US,LSW,Light Sweet,596,thousand barrels,GB,55.378051,-3.435973
2019-06-01,United Kingdom,US,MED,Medium,451,thousand barrels,GB,55.378051,-3.435973
2019-05-01,Algeria,US,LSW,Light Sweet,1650,thousand barrels,DZ,28.033886,1.659626
2019-05-01,Angola,US,HSW,Heavy Sweet,1433,thousand barrels,AO,-11.202692,17.873887
2019-05-01,Argentina,US,HSO,Heavy Sour,535,thousand barrels,AR,-38.416097,-63.616672
2019-05-01,Argentina,US,HSW,Heavy Sweet,160,thousand barrels,AR,-38.416097,-63.616672
2019-05-01,Argentina,US,LSW,Light Sweet,347,thousand barrels,AR,-38.416097,-63.616672
2019-05-01,Brazil,US,HSO,Heavy Sour,2890,thousand barrels,BR,-14.235004,-51.92528
2019-05-01,Brazil,US,HSW,Heavy Sweet,1326,thousand barrels,BR,-14.235004,-51.92528
2019-05-01,Brazil,US,MED,Medium,2394,thousand barrels,BR,-14.235004,-51.92528
2019-05-01,Brunei,US,MED,Medium,595,thousand barrels,BN,4.535277,114.727669
2019-05-01,Canada,US,HSO,Heavy Sour,73201,thousand barrels,CA,56.130366,-106.346771
2019-05-01,Canada,US,HSW,Heavy Sweet,6621,thousand barrels,CA,56.130366,-106.346771
2019-05-01,Canada,US,LSO,Light Sour,6044,thousand barrels,CA,56.130366,-106.346771
2019-05-01,Canada,US,LSW,Light Sweet,3249,thousand barrels,CA,56.130366,-106.346771
2019-05-01,Canada,US,MED,Medium,28101,thousand barrels,CA,56.130366,-106.346771
2019-05-01,Colombia,US,HSO,Heavy Sour,11172,thousand barrels,CO,4.570868,-74.297333
2019-05-01,Colombia,US,MED,Medium,1576,thousand barrels,CO,4.570868,-74.297333
2019-05-01,Congo-Brazzaville,US,LSW,Light Sweet,905,thousand barrels,CG,-0.228021,15.827659
2019-05-01,Denmark,US,LSW,Light Sweet,1315,thousand barrels,DK,56.26392,9.501785
2019-05-01,Ecuador,US,HSO,Heavy Sour,4437,thousand barrels,EC,-1.831239,-78.183406
2019-05-01,Ecuador,US,HSW,Heavy Sweet,1082,thousand barrels,EC,-1.831239,-78.183406
2019-05-01,Egypt,US,LSW,Light Sweet,456,thousand barrels,EG,26.820553,30.802498
2019-05-01,Equatorial Guinea,US,MED,Medium,663,thousand barrels,GQ,1.650801,10.267895
2019-05-01,Guatemala,US,HSO,Heavy Sour,283,thousand barrels,GT,15.783471,-90.230759
2019-05-01,Iraq,US,HSO,Heavy Sour,3241,thousand barrels,IQ,33.223191,43.679291
2019-05-01,Iraq,US,MED,Medium,8099,thousand barrels,IQ,33.223191,43.679291
2019-05-01,Kuwait,US,HSO,Heavy Sour,252,thousand barrels,KW,29.31166,47.481766
2019-05-01,Kuwait,US,MED,Medium,1501,thousand barrels,KW,29.31166,47.481766
2019-05-01,Libya,US,LSO,Light Sour,1046,thousand barrels,LY,26.3351,17.228331
2019-05-01,Libya,US,LSW,Light Sweet,1987,thousand barrels,LY,26.3351,17.228331
2019-05-01,Mexico,US,HSO,Heavy Sour,18346,thousand barrels,MX,23.634501,-102.552784
2019-05-01,Netherlands,US,HSO,Heavy Sour,486,thousand barrels,NL,52.132633,5.291266
2019-05-01,Nigeria,US,HSW,Heavy Sweet,612,thousand barrels,NG,9.081999,8.675277
2019-05-01,Nigeria,US,LSW,Light Sweet,3453,thousand barrels,NG,9.081999,8.675277
2019-05-01,Nigeria,US,MED,Medium,3453,thousand barrels,NG,9.081999,8.675277
2019-05-01,Norway,US,LSW,Light Sweet,2589,thousand barrels,NO,60.472024,8.468946
2019-05-01,Russia,US,LSO,Light Sour,3598,thousand barrels,RU,61.52401,105.318756
2019-05-01,Russia,US,LSW,Light Sweet,240,thousand barrels,RU,61.52401,105.318756
2019-05-01,Russia,US,MED,Medium,2043,thousand barrels,RU,61.52401,105.318756
2019-05-01,Saudi Arabia,US,HSO,Heavy Sour,530,thousand barrels,SA,23.885942,45.079162
2019-05-01,Saudi Arabia,US,LSO,Light Sour,1130,thousand barrels,SA,23.885942,45.079162
2019-05-01,Saudi Arabia,US,MED,Medium,12355,thousand barrels,SA,23.885942,45.079162
